id_ligne;id_commande;id_produit;libelle_produit;quantite;prix_unitaire;remise_pct;montant_ligne
LIG-0053293;CMD-021499;PRD-0056;Électroportatif standard;4;117.95;15;401.03
LIG-0053294;CMD-021499;PRD-0163;Mesure grand format;6;422.36;0;2534.16
LIG-0053295;CMD-021500;PRD-0100;Périphérique compact;4;768.68;0;3074.72
LIG-0053296;CMD-021501;PRD-0150;Main renforcé;1;93.49;20;74.79
LIG-0053297;CMD-021501;PRD-0090;Écriture renforcé;1;25.08;0;25.08
LIG-0053298;CMD-021501;PRD-0072;Film recyclé;8;36.87;0;294.96
LIG-0053299;CMD-021501;PRD-0064;Classement économique;1;17.73;15;15.07
LIG-0053300;CMD-021501;PRD-0107;Consommable grand format;1;1385.27;20;1108.22
LIG-0053301;CMD-021502;PRD-0024;Protection économique;8;91.05;0;728.4
LIG-0053302;CMD-021502;PRD-0020;Périphérique recyclé;18;0;0;0
LIG-0053303;CMD-021503;PRD-0066;Main compact;1;567.84;5;539.45
LIG-0053304;CMD-021504;PRD-0019;Film compact;9;41.29;20;297.29
LIG-0053305;CMD-021505;PRD-0122;Nettoyage compact;2;24.86;0;49.72
LIG-0053306;CMD-021505;PRD-0085;Protection économique;1;86.66;0;86.66
LIG-0053307;CMD-021505;PRD-0109;Hygiène professionnel;3;34.75;0;104.25
LIG-0053308;CMD-021506;PRD-0117;Hygiène professionnel;5;89.98;0;449.9
LIG-0053309;CMD-021507;PRD-0006;Film standard;2;30.94;0;61.88
LIG-0053310;CMD-021507;PRD-0109;Hygiène professionnel;4;34.75;0;139
LIG-0053311;CMD-021508;PRD-0114;Mesure recyclé;10;141.07;0;1410.7
LIG-0053312;CMD-021508;PRD-0168;Palette premium;2;34.74;0;69.48
LIG-0053313;CMD-021508;PRD-0096;Électroportatif premium;10;14.07;0;140.7
LIG-0053314;CMD-021509;PRD-0139;Classement grand format;1;10.37;0;10.37
LIG-0053315;CMD-021510;PRD-0099;Film renforcé;10;20.67;0;206.7
LIG-0053316;CMD-021510;PRD-0158;Bureau renforcé;5;449.01;5;2132.8
LIG-0053317;CMD-021510;PRD-0024;Protection économique;5;91.05;0;455.25
LIG-0053318;CMD-021510;PRD-0013;Protection économique;3;36.28;0;108.84
LIG-0053319;CMD-021510;PRD-0010;Main renforcé;1;222.39;20;177.91
LIG-0053320;CMD-021511;PRD-0174;Classement grand format;14;14.31;0;200.34
LIG-0053321;CMD-021511;PRD-0093;Film premium;12;33.18;0;398.16
LIG-0053322;CMD-021511;PRD-0082;Main grand format;3;272.98;0;818.94
LIG-0053323;CMD-021512;PRD-0093;Film premium;1;33.18;15;28.2
LIG-0053324;CMD-021512;PRD-0137;Électroportatif économique;9;599.46;0;5395.14
LIG-0053325;CMD-021513;PRD-0055;Électroportatif recyclé;22;176.8;0;3889.6
LIG-0053326;CMD-021514;PRD-0126;Carton économique;2;37.56;0;75.12
LIG-0053327;CMD-021515;PRD-0134;Bureau compact;1;627.92;0;627.92
LIG-0053328;CMD-021516;PRD-0111;Classement standard;5;21.78;0;108.9
LIG-0053329;CMD-021516;PRD-0028;Écriture économique;21;25.16;10;475.52
LIG-0053330;CMD-021516;PRD-0174;Classement grand format;4;14.31;0;57.24
LIG-0053331;CMD-021516;PRD-0164;Électroportatif recyclé;19;76.3;0;1449.7
LIG-0053332;CMD-021516;PRD-0069;Protection professionnel;1;59.74;10;53.77
LIG-0053333;CMD-021517;PRD-0115;Siège grand format;1;121.28;5;115.22
LIG-0053334;CMD-021518;PRD-0172;Rangement recyclé;1;502.43;5;477.31
LIG-0053335;CMD-021519;PRD-0103;Bureau grand format;19;905.69;0;17208.11
LIG-0053336;CMD-021519;PRD-0025;Écriture compact;1;15.91;0;15.91
LIG-0053337;CMD-021519;PRD-0071;Périphérique économique;18;1370.97;0;24677.46
LIG-0053338;CMD-021520;PRD-0082;Main grand format;15;272.98;0;4094.7
LIG-0053339;CMD-021520;PRD-0126;Carton économique;15;37.56;0;563.4
LIG-0053340;CMD-021521;PRD-0050;Bureau standard;14;308.09;5;4097.6
LIG-0053341;CMD-021522;PRD-0145;Siège professionnel;13;221.36;0;2877.68
LIG-0053342;CMD-021523;PRD-0171;Main compact;7;204.21;0;1429.47
LIG-0053343;CMD-021524;PRD-0084;Carton renforcé;4;21.84;0;87.36
LIG-0053344;CMD-021524;PRD-0068;Carton économique;9;4.47;20;32.18
LIG-0053345;CMD-021525;PRD-0059;Écriture renforcé;7;23.3;0;163.1
LIG-0053346;CMD-021525;PRD-0122;Nettoyage compact;6;24.86;0;149.16
LIG-0053347;CMD-021526;PRD-0081;Nettoyage standard;7;19.45;0;136.15
LIG-0053348;CMD-021526;PRD-0125;Bureau compact;1;471.82;15;401.05
LIG-0053349;CMD-021526;PRD-0151;Main recyclé;9;124.66;0;1121.94
LIG-0053350;CMD-021526;PRD-0079;Rangement premium;9;734.76;0;6612.84
LIG-0053351;CMD-021527;PRD-0053;Bureau grand format;1;299.81;20;239.85
LIG-0053352;CMD-021528;PRD-0168;Palette premium;5;34.74;0;173.7
LIG-0053353;CMD-021529;PRD-0134;Bureau compact;10;627.92;0;6279.2
LIG-0053354;CMD-021529;PRD-0047;Papier recyclé;1;18.64;0;18.64
LIG-0053355;CMD-021530;PRD-0100;Périphérique compact;14;768.68;10;9685.37
LIG-0053356;CMD-021530;PRD-0153;Papier grand format;1;5.11;0;5.11
LIG-0053357;CMD-021531;PRD-0088;Hygiène professionnel;5;97.96;0;489.8
LIG-0053358;CMD-021531;PRD-0027;Palette premium;1;40.14;5;38.13
LIG-0053359;CMD-021531;PRD-0021;Film professionnel;1;31.13;0;31.13
LIG-0053360;CMD-021531;PRD-0144;Réseau professionnel;17;1782.85;0;30308.45
LIG-0053361;CMD-021532;PRD-0016;Consommable recyclé;4;654.03;0;2616.12
LIG-0053362;CMD-021533;PRD-0108;Mesure recyclé;6;429.07;0;2574.42
LIG-0053363;CMD-021533;PRD-0063;Nettoyage renforcé;9;86.74;5;741.63
LIG-0053364;CMD-021533;PRD-0158;Bureau renforcé;1;449.01;0;449.01
LIG-0053365;CMD-021534;PRD-0032;Bureau premium;10;517.88;0;5178.8
LIG-0053366;CMD-021534;PRD-0065;Écriture compact;1;9.13;20;7.3
LIG-0053367;CMD-021535;PRD-0054;Main renforcé;4;260.86;0;1043.44
LIG-0053368;CMD-021535;PRD-0108;Mesure recyclé;9;429.07;0;3861.63
LIG-0053369;CMD-021535;PRD-0085;Protection économique;1;86.66;0;86.66
LIG-0053370;CMD-021535;PRD-0052;Réseau premium;22;284.48;0;6258.56
LIG-0053371;CMD-021536;PRD-0014;Nettoyage économique;21;34.88;0;732.48
LIG-0053372;CMD-021536;PRD-0078;Classement grand format;22;2.37;0;52.14
LIG-0053373;CMD-021536;PRD-0107;Consommable grand format;7;1385.27;15;8242.36
LIG-0053374;CMD-021536;PRD-0067;Film compact;1;16.18;20;12.94
LIG-0053375;CMD-021537;PRD-0076;Classement économique;10;18.64;20;149.12
LIG-0053376;CMD-021537;PRD-0001;Rangement grand format;19;603.89;0;11473.91
LIG-0053377;CMD-021538;PRD-0153;Papier grand format;1;5.11;0;5.11
LIG-0053378;CMD-021539;PRD-0076;Classement économique;1;18.64;15;15.84
LIG-0053379;CMD-021540;PRD-0151;Main recyclé;1;124.66;0;124.66
LIG-0053380;CMD-021540;PRD-0119;Mesure recyclé;19;358.78;0;6816.82
LIG-0053381;CMD-021541;PRD-0120;Hygiène standard;2;8.56;0;17.12
LIG-0053382;CMD-021541;PRD-0162;Mesure compact;1;425.65;5;404.37
LIG-0053383;CMD-021541;PRD-0058;Nettoyage premium;4;22.04;10;79.34
LIG-0053384;CMD-021542;PRD-0161;Siège recyclé;7;216.91;0;1518.37
LIG-0053385;CMD-021542;PRD-0136;Bureau économique;4;64.4;0;257.6
LIG-0053386;CMD-021542;PRD-0032;Bureau premium;1;517.88;0;517.88
LIG-0053387;CMD-021542;PRD-0055;Électroportatif recyclé;5;176.8;0;884
LIG-0053388;CMD-021542;PRD-0071;Périphérique économique;10;1370.97;0;13709.7
LIG-0053389;CMD-021543;PRD-0109;Hygiène professionnel;9;34.75;0;312.75
LIG-0053390;CMD-021544;PRD-0015;Papier premium;10;25.04;20;200.32
LIG-0053391;CMD-021544;PRD-0004;Consommable économique;14;869.98;15;10352.76
LIG-0053392;CMD-021544;PRD-0008;Rangement premium;1;461.47;20;369.18
LIG-0053393;CMD-021544;PRD-0011;Siège professionnel;5;397.13;0;1985.65
LIG-0053394;CMD-021545;PRD-0086;Film économique;4;12.18;0;48.72
LIG-0053395;CMD-021546;PRD-0154;Réseau recyclé;10;1289.28;0;15244.7
LIG-0053396;CMD-021546;PRD-0059;Écriture renforcé;10;23.3;5;221.35
LIG-0053397;CMD-021546;PRD-0017;Film recyclé;3;35.22;0;105.66
LIG-0053398;CMD-021546;PRD-0026;Protection compact;11;14.12;0;155.32
LIG-0053399;CMD-021547;PRD-0144;Réseau professionnel;1;1782.85;0;1782.85
LIG-0053400;CMD-021547;PRD-0091;Électroportatif standard;12;199.24;0;2390.88
LIG-0053401;CMD-021547;PRD-0146;Hygiène recyclé;9;67.78;0;705.68
LIG-0053402;CMD-021547;PRD-0151;Main recyclé;1;124.66;0;124.66
LIG-0053403;CMD-021548;PRD-0006;Film standard;4;30.94;20;99.01
LIG-0053404;CMD-021548;PRD-0006;Film standard;1;30.94;5;29.39
LIG-0053405;CMD-021548;PRD-0038;Film renforcé;1;28.5;0;28.5
LIG-0053406;CMD-021548;PRD-0044;Siège grand format;4;914.38;0;3657.52
LIG-0053407;CMD-021549;PRD-0003;Mesure standard;1;522.66;0;522.66
LIG-0053408;CMD-021549;PRD-0023;Nettoyage compact;1;109.63;0;109.63
LIG-0053409;CMD-021549;PRD-0067;Film compact;1;16.18;0;16.18
LIG-0053410;CMD-021550;PRD-0025;Écriture compact;2;15.91;0;31.82
LIG-0053411;CMD-021551;PRD-0100;Périphérique compact;12;768.68;0;9224.16
LIG-0053412;CMD-021552;PRD-0048;Siège renforcé;1;733.01;0;733.01
LIG-0053413;CMD-021553;PRD-0141;Hygiène compact;10;32.54;0;325.4
LIG-0053414;CMD-021553;PRD-0088;Hygiène professionnel;16;97.96;5;1488.99
LIG-0053415;CMD-021554;PRD-0105;Carton économique;7;42.64;10;268.63
LIG-0053416;CMD-021554;PRD-0020;Périphérique recyclé;12;0;15;0
LIG-0053417;CMD-021554;PRD-0126;Carton économique;16;37.56;10;540.86
LIG-0053418;CMD-021555;PRD-0094;Protection grand format;2;34.3;15;58.31
LIG-0053419;CMD-021555;PRD-0139;Classement grand format;-10;10.37;0;-103.7
LIG-0053420;CMD-021556;PRD-0112;Hygiène standard;1;26.56;0;26.56
LIG-0053421;CMD-021556;PRD-0058;Nettoyage premium;4;22.04;5;83.75
LIG-0053422;CMD-021557;PRD-0106;Palette économique;5;20.34;0;101.7
LIG-0053423;CMD-021557;PRD-0100;Périphérique compact;8;768.68;0;6149.44
LIG-0053424;CMD-021558;PRD-0092;Nettoyage standard;7;66.06;5;439.3
LIG-0053425;CMD-021558;PRD-0044;Siège grand format;9;914.38;0;8229.42
LIG-0053426;CMD-021559;PRD-0144;Réseau professionnel;24;1782.85;0;42788.4
LIG-0053427;CMD-021560;PRD-0052;Réseau premium;8;284.48;0;2275.84
LIG-0053428;CMD-021561;PRD-0002;Rangement professionnel;4;224.1;10;806.76
LIG-0053429;CMD-021561;PRD-0002;Rangement professionnel;3;224.1;10;605.07
LIG-0053430;CMD-021561;PRD-0025;Écriture compact;6;15.91;0;95.46
LIG-0053431;CMD-021561;PRD-0083;Écriture renforcé;8;26.72;0;213.76
LIG-0053432;CMD-021561;PRD-0118;Réseau compact;17;842.75;0;14326.75
LIG-0053433;CMD-021561;PRD-0119;Mesure recyclé;13;358.78;0;4664.14
LIG-0053434;CMD-021562;PRD-0016;Consommable recyclé;7;654.03;10;4120.39
LIG-0053435;CMD-021563;PRD-0136;Bureau économique;3;64.4;5;183.54
LIG-0053436;CMD-021564;PRD-0038;Film renforcé;1;28.5;0;28.5
LIG-0053437;CMD-021564;PRD-0101;Protection standard;17;24.12;0;410.04
LIG-0053438;CMD-021564;PRD-0128;Électroportatif économique;1;185.02;0;185.02
LIG-0053439;CMD-021564;PRD-0130;Carton professionnel;1;9.94;15;8.45
LIG-0053440;CMD-021564;PRD-0019;Film compact;14;41.29;15;491.35
LIG-0053441;CMD-021564;PRD-0126;Carton économique;3;37.56;0;112.68
LIG-0053442;CMD-021565;PRD-0104;Protection renforcé;1;7.67;0;7.67
LIG-0053443;CMD-021566;PRD-0120;Hygiène standard;12;8.56;0;102.72
LIG-0053444;CMD-021566;PRD-0124;Consommable renforcé;9;807.68;0;7269.12
LIG-0053445;CMD-021566;PRD-0105;Carton économique;6;42.64;0;255.84
LIG-0053446;CMD-021567;PRD-0105;Carton économique;1;42.64;5;40.51
LIG-0053447;CMD-021567;PRD-0128;Électroportatif économique;2;185.02;0;370.04
LIG-0053448;CMD-021567;PRD-0013;Protection économique;12;36.28;0;435.36
LIG-0053449;CMD-021567;PRD-0060;Réseau recyclé;2;415.19;15;705.82
LIG-0053450;CMD-021568;PRD-0175;Film grand format;23;19.42;10;401.99
LIG-0053451;CMD-021569;PRD-0045;Carton compact;1;25.31;0;25.31
LIG-0053452;CMD-021569;PRD-0179;Consommable grand format;1;369.05;0;369.05
LIG-0053453;CMD-021569;PRD-0056;Électroportatif standard;11;117.95;10;1167.71
LIG-0053454;CMD-021570;PRD-0004;Consommable économique;6;869.98;0;5219.88
LIG-0053455;CMD-021570;PRD-0170;Film premium;8;26.78;0;214.24
LIG-0053456;CMD-021571;PRD-0152;Consommable recyclé;3;530.77;0;1592.31
LIG-0053457;CMD-021571;PRD-0070;Mesure standard;20;348.54;0;6970.8
LIG-0053458;CMD-021572;PRD-0117;Hygiène professionnel;10;89.98;0;899.8
LIG-0053459;CMD-021573;PRD-0143;Consommable standard;1;212.9;5;202.26
LIG-0053460;CMD-021573;PRD-0164;Électroportatif recyclé;1;76.3;0;76.3
LIG-0053461;CMD-021574;PRD-0128;Électroportatif économique;13;185.02;0;2405.26
LIG-0053462;CMD-021574;PRD-0154;Réseau recyclé;1;1289.28;0;1289.28
LIG-0053463;CMD-021575;PRD-0041;Main renforcé;3;369.33;0;1107.99
LIG-0053464;CMD-021575;PRD-0171;Main compact;20;204.21;0;4084.2
LIG-0053465;CMD-021575;PRD-0111;Classement standard;1;21.78;0;21.78
LIG-0053466;CMD-021576;PRD-0061;Nettoyage grand format;4;92.93;5;353.13
LIG-0053467;CMD-021577;PRD-0159;Consommable économique;1;276.27;15;234.83
LIG-0053468;CMD-021577;PRD-0159;Consommable économique;1;276.27;0;276.27
LIG-0053469;CMD-021578;PRD-0025;Écriture compact;-1;15.91;0;-15.91
LIG-0053470;CMD-021579;PRD-0074;Siège renforcé;1;152.11;0;152.11
LIG-0053471;CMD-021579;PRD-0162;Mesure compact;1;425.65;10;383.09
LIG-0053472;CMD-021579;PRD-0131;Film recyclé;3;14.54;0;43.62
LIG-0053473;CMD-021579;PRD-0082;Main grand format;1;272.98;5;259.33
LIG-0053474;CMD-021580;PRD-0019;Film compact;3;41.29;5;117.68
LIG-0053475;CMD-021580;PRD-0002;Rangement professionnel;6;224.1;10;1210.14
LIG-0053476;CMD-021581;PRD-0006;Film standard;7;30.94;0;216.58
LIG-0053477;CMD-021581;PRD-0132;Écriture standard;11;2.36;20;20.77
LIG-0053478;CMD-021581;PRD-0090;Écriture renforcé;3;25.08;0;75.24
LIG-0053479;CMD-021582;PRD-0083;Écriture renforcé;9;26.72;0;240.48
LIG-0053480;CMD-021582;PRD-0051;Électroportatif premium;6;292.9;5;1669.53
LIG-0053481;CMD-021583;PRD-0118;Réseau compact;14;842.75;15;10028.73
LIG-0053482;CMD-021583;PRD-0170;Film premium;22;26.78;0;589.16
LIG-0053483;CMD-021583;PRD-0037;Protection grand format;5;61.86;0;309.3
LIG-0053484;CMD-021583;PRD-0079;Rangement premium;18;734.76;0;13225.68
LIG-0053485;CMD-021584;PRD-0137;Électroportatif économique;2;599.46;15;1019.08
LIG-0053486;CMD-021584;PRD-0022;Classement standard;26;4.05;5;100.04
LIG-0053487;CMD-021585;PRD-0155;Palette compact;1;27.98;0;27.98
LIG-0053488;CMD-021586;PRD-0108;Mesure recyclé;10;429.07;0;4290.7
LIG-0053489;CMD-021587;PRD-0101;Protection standard;15;24.12;0;361.8
LIG-0053490;CMD-021587;PRD-0101;Protection standard;1;24.12;0;24.12
LIG-0053491;CMD-021588;PRD-0022;Classement standard;8;4.05;0;32.4
LIG-0053492;CMD-021588;PRD-0118;Réseau compact;5;842.75;20;3371
LIG-0053493;CMD-021589;PRD-0006;Film standard;1;30.94;0;30.94
LIG-0053494;CMD-021590;PRD-0021;Film professionnel;1;31.13;10;28.02
LIG-0053495;CMD-021590;PRD-0040;Film standard;15;24.86;0;372.9
LIG-0053496;CMD-021591;PRD-0071;Périphérique économique;7;1370.97;0;9596.79
LIG-0053497;CMD-021591;PRD-0084;Carton renforcé;2;21.84;0;43.68
LIG-0053498;CMD-021591;PRD-0055;Électroportatif recyclé;1;176.8;0;176.8
LIG-0053499;CMD-021592;PRD-0022;Classement standard;1;4.05;0;4.05
LIG-0053500;CMD-021592;PRD-0116;Classement grand format;5;8.02;0;40.1
LIG-0053501;CMD-021593;PRD-0060;Réseau recyclé;2;415.19;0;830.38
LIG-0053502;CMD-021593;PRD-0048;Siège renforcé;8;733.01;0;5864.08
LIG-0053503;CMD-021593;PRD-0026;Protection compact;26;14.12;15;312.05
LIG-0053504;CMD-021594;PRD-0071;Périphérique économique;12;1370.97;0;16451.64
LIG-0053505;CMD-021594;PRD-0074;Siège renforcé;1;152.11;0;152.11
LIG-0053506;CMD-021595;PRD-0172;Rangement recyclé;7;502.43;0;3517.01
LIG-0053507;CMD-021595;PRD-0175;Film grand format;10;19.42;0;194.2
LIG-0053508;CMD-021595;PRD-0152;Consommable recyclé;3;530.77;0;1592.31
LIG-0053509;CMD-021596;PRD-0047;Papier recyclé;15;18.64;10;251.64
LIG-0053510;CMD-021597;PRD-0021;Film professionnel;2;31.13;0;62.26
LIG-0053511;CMD-021597;PRD-0047;Papier recyclé;14;18.64;0;260.96
LIG-0053512;CMD-021597;PRD-0169;Mesure premium;21;46.72;10;883.01
LIG-0053513;CMD-021598;PRD-0061;Nettoyage grand format;8;92.93;0;743.44
LIG-0053514;CMD-021598;PRD-0098;Classement renforcé;4;7.78;0;31.12
LIG-0053515;CMD-021599;PRD-0019;Film compact;3;41.29;5;117.68
LIG-0053516;CMD-021599;PRD-0165;Mesure renforcé;1;260.45;20;208.36
LIG-0053517;CMD-021599;PRD-0009;Réseau compact;16;483.76;0;7740.16
LIG-0053518;CMD-021600;PRD-0027;Palette premium;1;40.14;0;40.14
LIG-0053519;CMD-021601;PRD-0122;Nettoyage compact;1;24.86;0;24.86
LIG-0053520;CMD-021601;PRD-0111;Classement standard;20;21.78;10;392.04
LIG-0053521;CMD-021601;PRD-0056;Électroportatif standard;1;117.95;10;106.16
LIG-0053522;CMD-021602;PRD-0104;Protection renforcé;6;7.67;10;41.42
LIG-0053523;CMD-021603;PRD-0052;Réseau premium;2;284.48;0;568.96
LIG-0053524;CMD-021603;PRD-0038;Film renforcé;1;28.5;0;28.5
LIG-0053525;CMD-021604;PRD-0044;Siège grand format;9;914.38;5;7817.95
LIG-0053526;CMD-021604;PRD-0131;Film recyclé;1;14.54;0;14.54
LIG-0053527;CMD-021604;PRD-0012;Consommable standard;1;432.89;20;346.31
LIG-0053528;CMD-021604;PRD-0152;Consommable recyclé;1;530.77;0;530.77
LIG-0053529;CMD-021605;PRD-0030;Réseau renforcé;13;436.15;0;5669.95
LIG-0053530;CMD-021605;PRD-0105;Carton économique;6;42.64;0;255.84
LIG-0053531;CMD-021606;PRD-0077;Électroportatif premium;4;147.99;0;591.96
LIG-0053532;CMD-021606;PRD-0020;Périphérique recyclé;1;0;0;0
LIG-0053533;CMD-021606;PRD-0005;Film premium;2;17.88;10;32.18
LIG-0053534;CMD-021607;PRD-0037;Protection grand format;21;61.86;0;1299.06
LIG-0053535;CMD-021607;PRD-0008;Rangement premium;7;461.47;0;3230.29
LIG-0053536;CMD-021607;PRD-0058;Nettoyage premium;8;22.04;20;141.06
LIG-0053537;CMD-021608;PRD-0052;Réseau premium;16;284.48;0;4551.68
LIG-0053538;CMD-021608;PRD-0031;Bureau compact;4;0;0;0
LIG-0053539;CMD-021609;PRD-0074;Siège renforcé;4;152.11;0;608.44
LIG-0053540;CMD-021609;PRD-0020;Périphérique recyclé;10;0;0;0
LIG-0053541;CMD-021610;PRD-0017;Film recyclé;20;35.22;0;704.4
LIG-0053542;CMD-021611;PRD-0069;Protection professionnel;1;59.74;0;59.74
LIG-0053543;CMD-021611;PRD-0023;Nettoyage compact;11;109.63;15;1025.04
LIG-0053544;CMD-021611;PRD-0115;Siège grand format;1;121.28;0;121.28
LIG-0053545;CMD-021611;PRD-0124;Consommable renforcé;1;807.68;0;807.68
LIG-0053546;CMD-021612;PRD-0172;Rangement recyclé;1;502.43;0;502.43
LIG-0053547;CMD-021613;PRD-0110;Mesure renforcé;4;142.33;0;569.32
LIG-0053548;CMD-021613;PRD-0098;Classement renforcé;10;7.78;0;77.8
LIG-0053549;CMD-021613;PRD-0022;Classement standard;11;4.05;0;44.55
LIG-0053550;CMD-021614;PRD-0005;Film premium;5;17.88;20;71.52
LIG-0053551;CMD-021614;PRD-0106;Palette économique;27;20.34;0;549.18
LIG-0053552;CMD-021615;PRD-0085;Protection économique;6;86.66;0;519.96
LIG-0053553;CMD-021616;PRD-0120;Hygiène standard;4;8.56;10;30.82
LIG-0053554;CMD-021616;PRD-0038;Film renforcé;8;28.5;0;228
LIG-0053555;CMD-021617;PRD-0152;Consommable recyclé;4;530.77;0;2123.08
LIG-0053556;CMD-021618;PRD-0115;Siège grand format;2;121.28;0;242.56
LIG-0053557;CMD-021618;PRD-0036;Rangement grand format;6;419.56;0;2517.36
LIG-0053558;CMD-021619;PRD-0112;Hygiène standard;9;26.56;0;239.04
LIG-0053559;CMD-021619;PRD-0125;Bureau compact;10;471.82;0;4718.2
LIG-0053560;CMD-021620;PRD-0051;Électroportatif premium;14;292.9;0;4100.6
LIG-0053561;CMD-021620;PRD-0065;Écriture compact;8;9.13;0;73.04
LIG-0053562;CMD-021620;PRD-0179;Consommable grand format;1;369.05;15;313.69
LIG-0053563;CMD-021620;PRD-0121;Bureau standard;1;732.7;20;586.16
LIG-0053564;CMD-021620;PRD-0016;Consommable recyclé;17;654.03;0;11118.51
LIG-0053565;CMD-021621;PRD-0024;Protection économique;9;91.05;0;819.45
LIG-0053566;CMD-021621;PRD-0086;Film économique;5;12.18;0;60.9
LIG-0053567;CMD-021621;PRD-0096;Électroportatif premium;23;14.07;0;323.61
LIG-0053568;CMD-021622;PRD-0014;Nettoyage économique;2;34.88;10;62.78
LIG-0053569;CMD-021622;PRD-0053;Bureau grand format;14;299.81;0;4197.34
LIG-0053570;CMD-021623;PRD-0139;Classement grand format;1;10.37;0;10.37
LIG-0053571;CMD-021624;PRD-0003;Mesure standard;18;522.66;0;9407.88
LIG-0053572;CMD-021624;PRD-0036;Rangement grand format;9;419.56;0;3776.04
LIG-0053573;CMD-021624;PRD-0051;Électroportatif premium;4;292.9;0;1171.6
LIG-0053574;CMD-021625;PRD-0053;Bureau grand format;2;299.81;0;599.62
LIG-0053575;CMD-021625;PRD-0078;Classement grand format;13;2.37;20;24.65
LIG-0053576;CMD-021626;PRD-0013;Protection économique;10;36.28;20;290.24
LIG-0053577;CMD-021626;PRD-0095;Palette standard;16;25.99;0;415.84
LIG-0053578;CMD-021626;PRD-0047;Papier recyclé;4;18.64;0;74.56
LIG-0053579;CMD-021626;PRD-0088;Hygiène professionnel;4;97.96;0;391.84
LIG-0053580;CMD-021627;PRD-0104;Protection renforcé;19;7.67;0;145.73
LIG-0053581;CMD-021627;PRD-0026;Protection compact;1;14.12;0;14.12
LIG-0053582;CMD-021627;PRD-0011;Siège professionnel;1;397.13;0;397.13
LIG-0053583;CMD-021628;PRD-0118;Réseau compact;1;842.75;0;842.75
LIG-0053584;CMD-021629;PRD-0112;Hygiène standard;6;26.56;20;127.49
LIG-0053585;CMD-021629;PRD-0148;Écriture compact;9;5.55;10;44.96
LIG-0053586;CMD-021629;PRD-0025;Écriture compact;5;15.91;10;71.6
LIG-0053587;CMD-021629;PRD-0180;Siège grand format;2;382.49;10;688.48
LIG-0053588;CMD-021629;PRD-0069;Protection professionnel;3;59.74;0;179.22
LIG-0053589;CMD-021629;PRD-0098;Classement renforcé;5;7.78;15;33.07
LIG-0053590;CMD-021630;PRD-0155;Palette compact;28;27.98;0;783.44
LIG-0053591;CMD-021630;PRD-0154;Réseau recyclé;7;1289.28;10;8122.46
LIG-0053592;CMD-021630;PRD-0115;Siège grand format;6;121.28;0;727.68
LIG-0053593;CMD-021630;PRD-0057;Nettoyage compact;12;16.81;20;161.38
LIG-0053594;CMD-021631;PRD-0125;Bureau compact;5;471.82;20;1887.28
LIG-0053595;CMD-021631;PRD-0050;Bureau standard;6;308.09;0;1848.54
LIG-0053596;CMD-021632;PRD-0166;Main renforcé;16;243.67;0;3898.72
LIG-0053597;CMD-021633;PRD-0147;Papier économique;2;4.13;0;8.26
LIG-0053598;CMD-021634;PRD-0123;Classement professionnel;4;8.95;0;35.8
LIG-0053599;CMD-021634;PRD-0095;Palette standard;5;25.99;0;129.95
LIG-0053600;CMD-021634;PRD-0136;Bureau économique;1;64.4;0;64.4
LIG-0053601;CMD-021634;PRD-0176;Hygiène économique;10;59.86;0;598.6
LIG-0053602;CMD-021635;PRD-0088;Hygiène professionnel;19;97.96;0;1861.24
LIG-0053603;CMD-021635;PRD-0165;Mesure renforcé;1;260.45;5;247.43
LIG-0053604;CMD-021635;PRD-0003;Mesure standard;8;522.66;0;4181.28
LIG-0053605;CMD-021635;PRD-0110;Mesure renforcé;12;142.33;20;1366.37
LIG-0053606;CMD-021635;PRD-0040;Film standard;2;24.86;0;49.72
LIG-0053607;CMD-021636;PRD-0030;Réseau renforcé;5;436.15;0;2180.75
LIG-0053608;CMD-021636;PRD-0058;Nettoyage premium;1;22.04;0;22.04
LIG-0053609;CMD-021637;PRD-0092;Nettoyage standard;1;66.06;0;66.06
LIG-0053610;CMD-021638;PRD-0119;Mesure recyclé;13;358.78;0;4664.14
LIG-0053611;CMD-021639;PRD-0047;Papier recyclé;3;18.64;0;55.92
LIG-0053612;CMD-021639;PRD-0119;Mesure recyclé;6;358.78;0;2152.68
LIG-0053613;CMD-021639;PRD-0147;Papier économique;16;4.13;10;59.47
LIG-0053614;CMD-021639;PRD-0146;Hygiène recyclé;16;67.78;0;1084.48
LIG-0053615;CMD-021640;PRD-0067;Film compact;10;16.18;0;161.8
LIG-0053616;CMD-021640;PRD-0179;Consommable grand format;1;369.05;20;295.24
LIG-0053617;CMD-021640;PRD-0044;Siège grand format;20;914.38;0;18287.6
LIG-0053618;CMD-021640;PRD-0014;Nettoyage économique;1;34.88;10;31.39
LIG-0053619;CMD-021641;PRD-0098;Classement renforcé;10;7.78;10;70.02
LIG-0053620;CMD-021642;PRD-0044;Siège grand format;1;914.38;0;914.38
LIG-0053621;CMD-021642;PRD-0168;Palette premium;3;34.74;0;104.22
LIG-0053622;CMD-021642;PRD-0027;Palette premium;1;40.14;0;40.14
LIG-0053623;CMD-021643;PRD-0068;Carton économique;4;4.47;0;17.88
LIG-0053624;CMD-021643;PRD-0049;Nettoyage professionnel;1;27.78;0;27.78
LIG-0053625;CMD-021643;PRD-0017;Film recyclé;1;35.22;0;35.22
